"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","The Wicklow home of Irish actress Saoirse Ronan, Pine Lodge in Greystones, has been placed up for sale via Galvin P… https://t.co/EzkmKVr0J0",FALSE,6,NA,2019-09-18 15:15:14,TRUE,NA,"1174341113827745795",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"12","Shesharoe House in Portroe, Co Tipperary is a stunning period home on c.6 acres which dates from early 1870s. Havin… https://t.co/M5520XXRp4",FALSE,0,NA,2019-09-18 09:49:04,TRUE,NA,"1174259030136692736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"13","Today's #TransformationTuesday is this 3 bed terraced house in Glasnevin, Dublin 9, which has been renovated and up… https://t.co/F6JKa3zdB2",FALSE,1,NA,2019-09-17 14:09:33,TRUE,NA,"1173962196939935744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"14","The Rugby World Cup gets underway later this week but regardless of how Ireland fare in Japan you could be close to… https://t.co/nAXtqjdcs0",FALSE,0,NA,2019-09-16 15:19:17,TRUE,NA,"1173617357794828288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"15","Room to Improve giving you inspiration? There are hundreds of properties on https://t.co/I0viYecPxH with the potent… https://t.co/ExDRY8X9Mw",FALSE,0,NA,2019-09-15 20:31:05,TRUE,NA,"1173333436855128064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"16","This stylish 3 bed apartment at Merrion Woods in Blackrock, Co Dublin, has recently been added to the market by… https://t.co/OdJeqyHGCj",FALSE,0,NA,2019-09-13 11:58:21,TRUE,NA,"1172479627136307200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"17","Annamore in Blackrock, Co Dublin is a stunning 5 bed Georgian residence which is now on the market via @Sherry_Fitz… https://t.co/Iu0cqP9CYT",FALSE,1,NA,2019-09-13 10:42:55,TRUE,NA,"1172460645511548929",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"18","The last remaining 4 bed homes at Stepaside Park in Stepaside, Dublin 18, are now available. These stunning new hom… https://t.co/WWAR1piyMR",FALSE,3,NA,2019-09-11 18:39:13,TRUE,NA,"1171855733970886657",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"19","The next phase of homes in the Ballinahinch Wood development in Ashford, Co Wicklow, launches this Saturday and Sun… https://t.co/7f6HHdMtyU",FALSE,3,NA,2019-09-10 14:31:24,TRUE,NA,"1171430981326102533",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",2,FALSE,FALSE,NA,NA
"20","This charming 3 bed cottage in Irishtown, Dublin 4, is open for viewing this Saturday from 1.45pm to 2.15pm via You… https://t.co/9B0MZU5p8v",FALSE,0,NA,2019-09-06 13:37:04,TRUE,NA,"1169967754788691974",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"21","Brookfield, a new development of homes in Malahide, Co Dublin, has just launched via selling agents @JLLIreland. Ca… https://t.co/itL4qJowi0",FALSE,1,NA,2019-09-05 14:06:36,TRUE,NA,"1169612799410094081",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"22","Mariavilla is a new development of 3 and 4 bed homes in Maynooth, Co Kildare, which is launching this weekend via s… https://t.co/4n1OH0faCQ",FALSE,0,NA,2019-09-05 13:49:19,TRUE,NA,"1169608452366376960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"23","This stylish 4 bed home in Kinvara, Co Galway was recently added to the market by @briankinvara. Take a virtual tou… https://t.co/A4oxOnWrHm",FALSE,0,NA,2019-09-05 13:18:33,TRUE,NA,"1169600708536086528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"24","Today's Property of the Day on https://t.co/I0viYecPxH is The Stables in Mount Merrion, Co Dublin, a new developmen… https://t.co/eInDUBS1dY",FALSE,3,NA,2019-09-04 09:20:23,TRUE,NA,"1169178383470727168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"25","The final phase of homes at Stocking Avenue in Rathfarnham, Dublin 16, is open for viewing this Saturday and Sunday… https://t.co/749NjNUK2I",FALSE,1,NA,2019-09-03 15:18:42,TRUE,NA,"1168906170276425729",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"26","These stunning new homes at Holsteiner Park in Clonee, Co Meath are open for viewing this Saturday from 11am to 12… https://t.co/yCHtygL4Yi",FALSE,0,NA,2019-09-02 11:58:23,TRUE,NA,"1168493369808609280",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"27","The third phase of homes in the Bellingsfield development in Naas, Co Kildare launches this weekend through joint s… https://t.co/aHaE846ZhO",FALSE,2,NA,2019-08-30 11:01:36,TRUE,NA,"1167391914963931137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",2,FALSE,FALSE,NA,NA
"28","A new release of homes will launch this weekend in the Glenheron development in Greystones, Co Wicklow. On the mark… https://t.co/DYwauZCMKy",FALSE,1,NA,2019-08-30 07:46:07,TRUE,NA,"1167342720630870016",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"29","Today's #TransformationTuesday is this 3 bed house in Foxrock, Dublin 18, which has been reconfigured from top to b… https://t.co/gJhyXW0ms0",FALSE,0,NA,2019-08-27 15:13:03,TRUE,NA,"1166368032182218754",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"30","Today's #ThrowbackThursday is Holyrood Castle in Sandymount, Dublin 4. Dating from the 19th century, it was transfo… https://t.co/bDU6z6MEtt",FALSE,1,NA,2019-08-22 15:01:00,TRUE,NA,"1164553060779266049",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"31","Today's #TransformationTuesday is this 2 bed terraced home in Blackrock, Co Dublin which was modernised and upgrade… https://t.co/Fx8W8NC6eY",FALSE,0,NA,2019-08-20 14:09:18,TRUE,NA,"1163815271640920066",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"32","After their All-Ireland victory yesterday Tipperary is as good a spot to be as any right now and you could be wakin… https://t.co/5g98iroD19",FALSE,0,NA,2019-08-19 15:10:40,TRUE,NA,"1163468327425052674",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"33","Few properties can boast a backdrop as stunning as The Burren but this four bed house in Fanore, Co Clare certainly… https://t.co/xrlKP8iG4x",FALSE,0,NA,2019-08-18 17:46:07,TRUE,NA,"1163145059937726465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"34","The Old Oak House in Churchtown, Dublin 14 was only built three years ago so it oozes modern charm with a Mini in t… https://t.co/gHMlCAZVD4",FALSE,1,NA,2019-08-16 13:55:26,TRUE,NA,"1162362234200363009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"35","Ivy Lodge is a stunning Georgian style home in Donnybrook, Dublin 4 which dates from circa 1740 but has been brough… https://t.co/xVe2m7BTC0",FALSE,1,NA,2019-08-15 07:47:05,TRUE,NA,"1161907145434161152",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"36","Today's #TransformationTuesday is this 2 bed cottage in Stoneybatter, Dublin 7, which has been fully refurbished to… https://t.co/EbZTUolGUn",FALSE,1,NA,2019-08-13 15:17:41,TRUE,NA,"1161295769649012736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",2,FALSE,FALSE,NA,NA
"37","Today's #MondayMotivation comes in the form of the spacious Fletcherstown Lodge in Wilkinstown, Navan, Co Meath, a… https://t.co/469flNNC6N",FALSE,3,NA,2019-08-12 13:46:37,TRUE,NA,"1160910461736554496",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"38","There's something quintessentially Irish about a thatched cottage and they don't come much better than Gorse Cottag… https://t.co/GLz3A6GJOj",FALSE,1,NA,2019-08-09 15:16:50,TRUE,NA,"1159846002276233216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"39","I remember that summer in Dublin... You'd certain relish life in the big city all year round if you lived in this s… https://t.co/wVhS861UWp",FALSE,3,NA,2019-08-08 12:02:34,TRUE,NA,"1159434727473987584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",2,FALSE,FALSE,NA,NA
"40","The stunning Stone Hall in Glendore, Co Cork is a restored waterfront Georgian property overlooking Glandore harbou… https://t.co/76gYzkSytJ",FALSE,0,NA,2019-08-03 16:27:27,TRUE,NA,"1157689444876652544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"41","The stunning Jenkinstown House in Kilkenny dates from the 19th century but has been masterfully restored in recent… https://t.co/xe3mneBlKe",FALSE,1,NA,2019-08-02 09:42:42,TRUE,NA,"1157225198162239488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"42","Our MD Angela Keegan with the Premier League trophy! https://t.co/6mF9J98OE0",FALSE,1,NA,2019-08-02 07:37:50,FALSE,NA,"1157193777968275456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"43","This super stylish 5 bed in Dartmouth Square in Ranelagh, Dublin 6 is open for viewing this Saturday from 1.30pm to… https://t.co/mRCd5MMLp3",FALSE,2,NA,2019-07-26 15:12:38,TRUE,NA,"1154771516816601088",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"44","Sexton's Bar in Kinvara, Co Galway has been in the Sexton family for five generations but now it could be yours. Th… https://t.co/fyM9cfpcyN",FALSE,0,NA,2019-07-26 14:24:10,TRUE,NA,"1154759316244746242",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"45","The Ryder Cup is on the way to Adare in Co Limerick in 2026 and you could be too if you get your hands on The Gable… https://t.co/58mOq7wa8V",FALSE,0,NA,2019-07-25 15:16:27,TRUE,NA,"1154410087043293184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"46","County Offaly has been in the news plenty this week after Shane Lowry's Open Championship success and you could be… https://t.co/hNCWNKfJY8",FALSE,1,NA,2019-07-24 15:14:32,TRUE,NA,"1154047215964311556",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"47","Open for viewing this weekend from 12 noon to 2pm on Saturday and Sunday is Bellingham, a new development of homes… https://t.co/Xq2UZkKVmO",FALSE,0,NA,2019-07-20 08:28:59,TRUE,NA,"1152495606763524096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"48","This stylish home in Stepaside, Dublin 18, is open for viewing this Saturday from 12 noon to 12.30pm with… https://t.co/rBWAixkuZD",FALSE,0,NA,2019-07-19 12:50:42,TRUE,NA,"1152199080208228352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"49","This stunning property in Clonlara, Co Clare offers country living just five miles from Limerick. For sale via DNG… https://t.co/ovrUzL1zd1",FALSE,0,NA,2019-07-14 19:28:10,TRUE,NA,"1150487168906924032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"50","The phrase turn key condition can often be overused but it certainly applies to this stylish 3 bed bungalow in Arkl… https://t.co/4q36YDRzWL",FALSE,1,NA,2019-07-13 19:28:16,TRUE,NA,"1150124803531124736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"51","The girls in the MyHome offices are 'obsessed' with this property in Sutton and it's easy to see why. Moy Ire is on… https://t.co/6hhbRV5L13",FALSE,0,NA,2019-07-12 17:40:50,TRUE,NA,"1149735381199273984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"52","Today's #ThrowbackThursday is this 2 bed period house in Old Kilmainham, Dublin 8. Dating from the 1920s, it has be… https://t.co/BhuCY3lod2",FALSE,1,NA,2019-07-11 10:13:54,TRUE,NA,"1149260519393636352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"53","Into the West! Get over the midweek slump with the panoramic views on offer in this 4 bed detached home at Dorrins… https://t.co/4qw02Qv7mv",FALSE,1,NA,2019-07-10 14:23:01,TRUE,NA,"1148960824444248064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"54","Wouldn’t Tuesday be a lot easier if you were gazing out the windows of this stylish three bed in Foxford, Co Mayo?… https://t.co/oixs4Vxmmi",FALSE,0,NA,2019-07-09 18:20:46,TRUE,NA,"1148658264755855361",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"55","Today's #MondayMotivation comes in the form of the stunning Fairyhill House in Parteen, Co Clare, a 6 bed Georgian… https://t.co/8p09T8Tjpj",FALSE,0,NA,2019-07-08 15:06:02,TRUE,NA,"1148246872957554688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"56","It might look like a bunker from afar but Bauhaus, a 5 bed home in Rathfarnham, Dublin 14, is a masterpiece of arch… https://t.co/lxDgvPOI81",FALSE,1,NA,2019-07-04 13:34:28,TRUE,NA,"1146774278945353728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"57","Where better to be when the sun is shining than at the beach. You could be waking up to the sights of the sea and s… https://t.co/GmxQOHU8Pt",FALSE,2,NA,2019-07-03 15:12:17,TRUE,NA,"1146436505994485762",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"58","Country living not far from the city! This two bed apartment in Greystones, Co Wicklow overlooks Charlesland Golf c… https://t.co/wPwAxCwFbP",FALSE,1,NA,2019-07-02 17:40:07,TRUE,NA,"1146111319898284037",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"59","Today's #MondayMotivation is like something from Wysteria Lane. Serenity in Killiney, Co Dublin, certainly wouldn't… https://t.co/WaBErkVA1k",FALSE,0,NA,2019-07-01 15:16:04,TRUE,NA,"1145712684211613697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"60","Find out the latest property prices in your area in the https://t.co/I0viYecPxH Property Report in association with… https://t.co/ikAjnsjooE",FALSE,1,NA,2019-07-01 09:11:03,TRUE,NA,"1145620821743931394",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"61","Open for viewing this afternoon from 2pm to 2.30pm in the Kilbelin Abbey development in Newbridge, Co Kildare. On t… https://t.co/aZVD4nT2U4",FALSE,1,NA,2019-06-29 11:09:49,TRUE,NA,"1144925936288247808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"62","The stunning Hotwell in Enniskerry, Co Wicklow is open for viewing this Saturday from 11am to 11.30am via… https://t.co/VqdHrLu5Ny",FALSE,7,NA,2019-06-28 15:28:54,TRUE,NA,"1144628746839908352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"63","Today's #ThrowbackThursday is this 4 bed detached house in Greystones, Co Wicklow. Built in 1916, Old Kaspar has be… https://t.co/LoSu9mdWqX",FALSE,0,NA,2019-06-27 15:19:25,TRUE,NA,"1144263972205580290",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"64","AIB hosting ‘Find Your Home’ event in Galway on Sunday https://t.co/AiqJGrbRla https://t.co/6JGrCdpHsZ",FALSE,3,NA,2019-06-26 14:24:39,FALSE,NA,"1143887804981755905",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"65","@DDDDooley Hi Michael, sorry to hear you are not a fan. If you could email any feedback to support@myhome.ie it wou… https://t.co/Yw7nVxVd6c",FALSE,0,"DDDDooley",2019-06-26 13:50:10,TRUE,"1143778381156245504","1143879126979362821","23443827","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"66","Today's #TransformationTuesday is this 3 bed terraced house on Whitworth Road in Drumcondra, Dublin 9. This period… https://t.co/5pvekiZhp7",FALSE,1,NA,2019-06-25 15:01:25,TRUE,NA,"1143534670501634048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"67","The Downton Abbey movie is on its way to cinemas this September but you could be living like Lord or Lady Grantham… https://t.co/pMaaqmBcaH",FALSE,2,NA,2019-06-24 11:31:31,TRUE,NA,"1143119456438235136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"68","It was a great weekend for Donegal with winning another Ulster title but you'd feel like a winner every day if you… https://t.co/SxAcOdO12b",FALSE,2,NA,2019-06-23 17:23:35,TRUE,NA,"1142845668979027968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"69","Open for viewing this afternoon is this stunning 5 bed bungalow in Conahy, Co Kilkenny. On the market via Sherry Fi… https://t.co/T2XDbyVQDi",FALSE,0,NA,2019-06-22 11:51:58,TRUE,NA,"1142399826488909824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"70","New to the market and open for viewing this Saturday is 549 South Circular Road in Kilmainham, Dublin 8. This elega… https://t.co/qSJxgv694g",FALSE,1,NA,2019-06-21 14:58:06,TRUE,NA,"1142084280916594689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"71","The forecast is good that the sun is finally set to shine and there are few better places to enjoy it than at this… https://t.co/5fRYAxFzCe",FALSE,0,NA,2019-06-21 14:36:38,TRUE,NA,"1142078880909602816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"72","Recently added to the market in Gortmore, Co Cork is the stunning 4 bed Kilshalvey House. For sale via @DNGJohnRyan… https://t.co/T7g7fnaeDl",FALSE,0,NA,2019-06-20 07:52:05,TRUE,NA,"1141614684279398400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"73","Today's #TransformationTuesday is this 3 bed end of terrace house in Ballsbridge, Dublin 4, which has been refurbis… https://t.co/AyOO6DvLtK",FALSE,0,NA,2019-06-18 11:48:21,TRUE,NA,"1140949366963920896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"74","There'll be plenty staying up late tonight to watch the final round of the US Open. You can practice your putting s… https://t.co/TK0ScHrfgA",FALSE,2,NA,2019-06-16 16:17:58,TRUE,NA,"1140292442652119044",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"75","A mix of old world meets modern interiors in this superb 5 bed home in Ballymacarbry, Co Waterford. On the market v… https://t.co/wMu4nKPfzX",FALSE,0,NA,2019-05-13 11:14:37,TRUE,NA,"1127894916263235584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"76","Room to Improve might not be back on our screens until September but this 3 bed home in Swords, Co Dublin, wouldn't… https://t.co/xh9g4h8Bgh",FALSE,1,NA,2019-05-12 20:38:46,TRUE,NA,"1127674499808354305",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",1,FALSE,FALSE,NA,NA
"77","Longstone in Naas, Co Kildare is a new development of 3 and 4 bed homes launching this weekend. For sale via joint… https://t.co/YHVq1rmyTd",FALSE,1,NA,2019-05-11 09:24:42,TRUE,NA,"1127142478761660416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",2,FALSE,FALSE,NA,NA
"78","Westminster Wood is a new development of 1, 2, 3 and 4 bed homes in Foxrock, Dublin 18 which is launching this week… https://t.co/FpP2vIn18c",FALSE,0,NA,2019-05-10 14:39:08,TRUE,NA,"1126859220303994880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"79","Four new developments launching across the country this weekend https://t.co/81sZIb4u6Q",FALSE,0,NA,2019-05-10 11:32:11,FALSE,NA,"1126812173097943041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
"80","Janeville is a new development of 3, 4 and 5 bed homes in Carrigaline, Co Cork, which is currently on the market vi… https://t.co/dmwuMkVCef",FALSE,0,NA,2019-05-09 14:01:21,TRUE,NA,"1126487321564598274",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MyHomeProperty",0,FALSE,FALSE,NA,NA
