"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","RT @rtenews: Rise in children and families in emergency accommodation | https://t.co/gSaw9KQVRa https://t.co/Vm5s0UBEDS",FALSE,0,NA,2019-09-30 14:07:54,FALSE,NA,"1178672822559870976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miyakilee",3,TRUE,FALSE,NA,NA
"12","RT @noteworthy_ie: Anti-Social Housing: Are local authorities doing enough to tackle bad behaviour in social housing? https://t.co/C3iT82Mu…",FALSE,0,NA,2019-09-30 14:03:34,FALSE,NA,"1178671734754594816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","celticjulie",1,TRUE,FALSE,NA,NA
"13","Rise in children and families in emergency accommodation | https://t.co/gSaw9KQVRa https://t.co/Vm5s0UBEDS",FALSE,3,NA,2019-09-30 14:02:58,FALSE,NA,"1178671580278333441",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","rtenews",3,FALSE,FALSE,NA,NA
"14","Anti-Social Housing: Are local authorities doing enough to tackle bad behaviour in social housing? https://t.co/C3iT82MuYn",FALSE,1,NA,2019-09-30 14:00:01,FALSE,NA,"1178670837840240640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","noteworthy_ie",1,FALSE,FALSE,NA,NA
"15","RT @otuathail: “The number of people in emergency accommodation increased for a second month in a row in August and again the rise was driv…",FALSE,0,NA,2019-09-30 13:47:36,FALSE,NA,"1178667716351336449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gerrya1961",7,TRUE,FALSE,NA,NA
"16","Berlin’s government is looking into a five-year cap on rental prices in the German capital. Do you think Ireland sh… https://t.co/wWOsbHjWJ7",FALSE,0,NA,2019-09-30 13:40:01,TRUE,NA,"1178665806722416640",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Fora_ie",0,FALSE,FALSE,NA,NA
"17","RT @otuathail: “The number of people in emergency accommodation increased for a second month in a row in August and again the rise was driv…",FALSE,0,NA,2019-09-30 13:39:05,FALSE,NA,"1178665572650946560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","astghughes",7,TRUE,FALSE,NA,NA
"18","RT @TheHolidayCots: The historic Stone Cottages in #Wallslough provide spacious accommodation for the whole family. Each is wheelchair acce…",FALSE,0,NA,2019-09-30 13:36:22,FALSE,NA,"1178664887494549504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","szilviade_",1,TRUE,FALSE,NA,NA
"19","RT @otuathail: “The number of people in emergency accommodation increased for a second month in a row in August and again the rise was driv…",FALSE,0,NA,2019-09-30 13:33:39,FALSE,NA,"1178664205932740609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","theleggalamb",7,TRUE,FALSE,NA,NA
"20","RT @otuathail: “The number of people in emergency accommodation increased for a second month in a row in August and again the rise was driv…",FALSE,0,NA,2019-09-30 13:33:34,FALSE,NA,"1178664183384231938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnneODMatthews",7,TRUE,FALSE,NA,NA
"21","Locally:
- 419 adults in emergency accommodation in Cork - more than double what it was in July 2016 when the gover… https://t.co/k8Lhysz50V",FALSE,0,"_KevinONeill_",2019-09-30 13:32:52,TRUE,"1178655672898134018","1178664006053253120","134770627","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","_KevinONeill_",0,FALSE,FALSE,NA,NA
"22","The historic Stone Cottages in #Wallslough provide spacious accommodation for the whole family. Each is wheelchair… https://t.co/MibpIfS4h4",FALSE,4,NA,2019-09-30 13:32:06,TRUE,NA,"1178663813153001475",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","TheHolidayCots",1,FALSE,FALSE,NA,NA
"23","RT @otuathail: “The number of people in emergency accommodation increased for a second month in a row in August and again the rise was driv…",FALSE,0,NA,2019-09-30 13:29:35,FALSE,NA,"1178663180186345472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angiebeeb",7,TRUE,FALSE,NA,NA
"24","RT @otuathail: “The number of people in emergency accommodation increased for a second month in a row in August and again the rise was driv…",FALSE,0,NA,2019-09-30 13:23:48,FALSE,NA,"1178661724209242113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pmobsligo",7,TRUE,FALSE,NA,NA
"25","“The number of people in emergency accommodation increased for a second month in a row in August and again the rise… https://t.co/mHjOKhiKzM",FALSE,10,NA,2019-09-30 13:19:05,TRUE,NA,"1178660539859439618",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","otuathail",7,FALSE,FALSE,NA,NA
"26","RT @EnglishRachael: Rise in children, families in emergency accommodation https://t.co/0ysnsg8BN4 via @rte",FALSE,0,NA,2019-09-30 13:15:46,FALSE,NA,"1178659705205510145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nualamcmanus1",3,TRUE,FALSE,NA,NA
"27","RT @sophia_housing: Worth watching @Push_TheFilm feat @leilanifarha. It gives a global view of what we have seen in Ireland in the past few…",FALSE,0,NA,2019-09-30 13:08:21,FALSE,NA,"1178657839243333637",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Patrici07994754",9,TRUE,FALSE,NA,NA
"28","RT @CEYHomelessness: There were 910 young people (18-24) who were living in emergency accommodation in August. The numbers of young people…",FALSE,0,NA,2019-09-30 13:08:20,FALSE,NA,"1178657832100610049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tonyjoyce6",7,TRUE,FALSE,NA,NA
"29","RT @thinkbusinessie: As it’s #PositiveAgeingWeek, we take a look at @AvaHousing - a fantastic non-for-profit organisation supporting elderl…",FALSE,0,NA,2019-09-30 13:07:56,FALSE,NA,"1178657732200718337",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ccferrie",2,TRUE,FALSE,NA,NA
"30","RT @thinkbusinessie: As it’s #PositiveAgeingWeek, we take a look at @AvaHousing - a fantastic non-for-profit organisation supporting elderl…",FALSE,0,NA,2019-09-30 13:04:35,FALSE,NA,"1178656889212669952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatCarrollTouch",2,TRUE,FALSE,NA,NA
"31","@MurphyEoghan @LeoVaradkar @SimonCommunity I totally agree its a shameful situation especially in Ireland when 1 th… https://t.co/5Kyhl4i62d",FALSE,0,"MurphyEoghan",2019-09-30 12:58:48,TRUE,"1178608359383195648","1178655435676536840","109986944","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DailyLLLama",0,FALSE,FALSE,NA,NA
"32","RT @CEYHomelessness: There has been a 36% increase in the number of young people experiencing homelessness in Ireland since Rebuilding Irel…",FALSE,0,NA,2019-09-30 12:56:07,FALSE,NA,"1178654758221078529",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LaraOyedele",7,TRUE,FALSE,NA,NA
"33","RT @ICHHDUBLIN: Since @MurphyEoghan took office as Minister for Housing there has been an increase of 33% in the number of children homeles…",FALSE,0,NA,2019-09-30 12:53:45,FALSE,NA,"1178654162449510402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","richiecaulfield",11,TRUE,FALSE,NA,NA
"34","RT @essenviews: Trump's Doonbeg resort: Trump-owned Trump Doonbeg resort was paid over $100,000 to feed guards protecting him during his tw…",FALSE,0,NA,2019-09-30 12:50:50,FALSE,NA,"1178653430396674049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","akwaegbu1",238,TRUE,FALSE,NA,NA
"35","RT @davidhall75: Our National Shame continues . How much being spent housing homeless people when we should and could be building homes for…",FALSE,0,NA,2019-09-30 12:50:25,FALSE,NA,"1178653325782327296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JFTAXI",1,TRUE,FALSE,NA,NA
"36","@r_o_farrell I thought a crisis was over 30%
I read in some Cities tenants have to earn 40 times a months rent. 80k… https://t.co/JEmk9LoyDv",FALSE,0,"r_o_farrell",2019-09-30 12:47:13,TRUE,"1178637349510668288","1178652519716790273","2231276580","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flannelly_mike",0,FALSE,FALSE,NA,NA
"37","RT @essenviews: Trump's Doonbeg resort: Trump-owned Trump Doonbeg resort was paid over $100,000 to feed guards protecting him during his tw…",FALSE,0,NA,2019-09-30 12:46:02,FALSE,NA,"1178652222755934209",NA,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","sibrinav",238,TRUE,FALSE,NA,NA
"38","RT @ICHHDUBLIN: We need to stop this': Homelessness figures reach 10,000 for seventh consecutive month

A total of 10,338 people were in em…",FALSE,0,NA,2019-09-30 12:44:37,FALSE,NA,"1178651863346028544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","S1nope",4,TRUE,FALSE,NA,NA
"39","RT @ICHHDUBLIN: Since @MurphyEoghan took office as Minister for Housing there has been an increase of 33% in the number of children homeles…",FALSE,0,NA,2019-09-30 12:44:20,FALSE,NA,"1178651791333953536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoryHearne",11,TRUE,FALSE,NA,NA
"40","Our National Shame continues . How much being spent housing homeless people when we should and could be building ho… https://t.co/odYhkWtwJM",FALSE,0,NA,2019-09-30 12:40:08,TRUE,NA,"1178650737297051648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davidhall75",1,FALSE,FALSE,NA,NA
"41","@Care2much18 Be that as it may, public transport in Ireland is lacking quite a bit. I still need to rent as I don’t… https://t.co/ExRcReztfb",FALSE,1,"Care2much18",2019-09-30 12:39:14,TRUE,"1178644834879508480","1178650511328841728","982037003939262464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ciarabelles",0,FALSE,FALSE,NA,NA
"42","RT @CEYHomelessness: There has been a 36% increase in the number of young people experiencing homelessness in Ireland since Rebuilding Irel…",FALSE,0,NA,2019-09-30 12:37:44,FALSE,NA,"1178650132641959936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_HousingCrisis",7,TRUE,FALSE,NA,NA
"43","RT @CEYHomelessness: There were 910 young people (18-24) who were living in emergency accommodation in August. The numbers of young people…",FALSE,0,NA,2019-09-30 12:37:35,FALSE,NA,"1178650094662537217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_HousingCrisis",7,TRUE,FALSE,NA,NA
"44","RT @ICHHDUBLIN: We need to stop this': Homelessness figures reach 10,000 for seventh consecutive month

A total of 10,338 people were in em…",FALSE,0,NA,2019-09-30 12:37:30,FALSE,NA,"1178650075008061441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bmcdublin",4,TRUE,FALSE,NA,NA
"45","RT @ICHHDUBLIN: Since @MurphyEoghan took office as Minister for Housing there has been an increase of 33% in the number of children homeles…",FALSE,0,NA,2019-09-30 12:36:41,FALSE,NA,"1178649866949533698",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RiochtNaSaor",11,TRUE,FALSE,NA,NA
"46","The South is slowly sinking. How much more can it take ?

Rise in children, families in emergency accommodation… https://t.co/y6sCrb7LFj",FALSE,1,NA,2019-09-30 12:32:20,TRUE,NA,"1178648775537106946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcbronto",0,FALSE,FALSE,NA,NA
"47","RT @andrew_cutting: Council of Europe Development Bank @COEbanknews approves €150 million loan to support #socialhousing in Ireland https:/…",FALSE,0,NA,2019-09-30 12:31:13,FALSE,NA,"1178648491498844160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","COEbanknews",1,TRUE,FALSE,NA,NA
"48","Council of Europe Development Bank @COEbanknews approves €150 million loan to support #socialhousing in Ireland… https://t.co/SI7XU66jal",FALSE,2,NA,2019-09-30 12:30:44,TRUE,NA,"1178648368983228416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","andrew_cutting",1,FALSE,FALSE,NA,NA
"49","RT @labour: 3,848 children are now homeless in Ireland. This is truly a heart-breaking and unacceptable situation.

Our Housing spokesperso…",FALSE,0,NA,2019-09-30 12:30:02,FALSE,NA,"1178648192923164672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DubLoony",5,TRUE,FALSE,NA,NA
"50","RT @ICHHDUBLIN: We need to stop this': Homelessness figures reach 10,000 for seventh consecutive month

A total of 10,338 people were in em…",FALSE,0,NA,2019-09-30 12:27:36,FALSE,NA,"1178647580684832768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seanpoetwriter",4,TRUE,FALSE,NA,NA
"51","RT @EnglishRachael: Rise in children, families in emergency accommodation https://t.co/0ysnsg8BN4 via @rte",FALSE,0,NA,2019-09-30 12:26:26,FALSE,NA,"1178647286659911680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SP217_MU",3,TRUE,FALSE,NA,NA
"52","@theswedger13 My point is there are many examples of Irish natives on the social housing list for 8, 10, even 15 ye… https://t.co/Rgy1PG4Jyn",FALSE,0,"theswedger13",2019-09-30 12:25:52,TRUE,"1178570638702891008","1178647145852887043","2409502386","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fionn_Oisinn",0,FALSE,FALSE,NA,NA
"53","RT @ICHHDUBLIN: We need to stop this': Homelessness figures reach 10,000 for seventh consecutive month

A total of 10,338 people were in em…",FALSE,0,NA,2019-09-30 12:25:43,FALSE,NA,"1178647107508547585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juliebienvenu",4,TRUE,FALSE,NA,NA
"54","RT @sophia_housing: Worth watching @Push_TheFilm feat @leilanifarha. It gives a global view of what we have seen in Ireland in the past few…",FALSE,0,NA,2019-09-30 12:25:13,FALSE,NA,"1178646983734648834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_HousingCrisis",9,TRUE,FALSE,NA,NA
"55","We need to stop this': Homelessness figures reach 10,000 for seventh consecutive month

A total of 10,338 people we… https://t.co/r0Tk58JM7U",FALSE,8,NA,2019-09-30 12:23:44,TRUE,NA,"1178646609841795072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ICHHDUBLIN",4,FALSE,FALSE,NA,NA
"56","Rise in children, families in emergency accommodation via @RTENewsNow https://t.co/zbm19Pvrbt",FALSE,0,NA,2019-09-30 12:22:44,FALSE,NA,"1178646359148257280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Itsagiggle",1,FALSE,FALSE,NA,NA
"57","RT @ICHHDUBLIN: Since @MurphyEoghan took office as Minister for Housing there has been an increase of 33% in the number of children homeles…",FALSE,0,NA,2019-09-30 12:22:21,FALSE,NA,"1178646260997341184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JACKIELAVIN",11,TRUE,FALSE,NA,NA
"58","RT @FocusIreland: Focus Ireland is calling for greater urgency in Budget 2020 as new figures report 10,338 homeless. 

The official figures…",FALSE,0,NA,2019-09-30 12:22:15,FALSE,NA,"1178646237425360896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_HousingCrisis",8,TRUE,FALSE,NA,NA
"59","RT @NiamhRandall: ‘It called for the introduction of a national affordable rental scheme for intermediate households - those who won’t qual…",FALSE,0,NA,2019-09-30 12:21:38,FALSE,NA,"1178646079832809473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_HousingCrisis",3,TRUE,FALSE,NA,NA
"60","RT @ICHHDUBLIN: Since @MurphyEoghan took office as Minister for Housing there has been an increase of 33% in the number of children homeles…",FALSE,0,NA,2019-09-30 12:20:57,FALSE,NA,"1178645910512902144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_HousingCrisis",11,TRUE,FALSE,NA,NA
"61","RT @sophia_housing: Worth watching @Push_TheFilm feat @leilanifarha. It gives a global view of what we have seen in Ireland in the past few…",FALSE,0,NA,2019-09-30 12:19:50,FALSE,NA,"1178645627800113153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurentGhekiere",9,TRUE,FALSE,NA,NA
"62","RT @rtenews: Dublin continues to account for two thirds of all those in emergency accommodation https://t.co/B4H63HoaQx",FALSE,0,NA,2019-09-30 12:15:36,FALSE,NA,"1178644560559460353",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FocusIreland",1,TRUE,FALSE,NA,NA
"63","RT @FocusIreland: Focus Ireland is calling for greater urgency in Budget 2020 as new figures report 10,338 homeless. 

The official figures…",FALSE,0,NA,2019-09-30 12:12:49,FALSE,NA,"1178643863113736192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RoughanMac",8,TRUE,FALSE,NA,NA
"64","RT @TesstessToron: ""In Ireland’s skewy market, renters are now being asked to pay through the nose – more than 40 per cent MORE each month…",FALSE,0,NA,2019-09-30 12:01:01,FALSE,NA,"1178640892648919041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gion_Gion",7,TRUE,FALSE,NA,NA
"65","RT @essenviews: Trump's Doonbeg resort: Trump-owned Trump Doonbeg resort was paid over $100,000 to feed guards protecting him during his tw…",FALSE,0,NA,2019-09-30 11:48:22,FALSE,NA,"1178637711009370113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carolizmoore",238,TRUE,FALSE,NA,NA
"66","RT @ICHHDUBLIN: Since @MurphyEoghan took office as Minister for Housing there has been an increase of 33% in the number of children homeles…",FALSE,0,NA,2019-09-30 11:40:20,FALSE,NA,"1178635685500194816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bearyear",11,TRUE,FALSE,NA,NA
"67","RT @icsh_ie: Great piece today on #housing options for older people and #universaldesign linking in with @AgeAction #ageinginplace theme fo…",FALSE,0,NA,2019-09-30 11:34:58,FALSE,NA,"1178634334695235586",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","StMunchinsCC",7,TRUE,FALSE,NA,NA
"68","""Ireland now has 3,848 homeless children living in emergency accommodation after an additional 70 children became h… https://t.co/SM3g2Mkobs",FALSE,0,NA,2019-09-30 11:34:09,TRUE,NA,"1178634129665069057",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JohnAthenaMedia",0,FALSE,FALSE,NA,NA
"69","@owenboswarva Thanks. These things never as straightforward as they might first appear. Data is certainly collated… https://t.co/xcO4xANbJw",FALSE,0,"owenboswarva",2019-09-30 11:33:43,TRUE,"1178626544232751105","1178634021531729920","304572237","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danc00ks0n",0,FALSE,FALSE,NA,NA
"70","RT @CEYHomelessness: There has been a 36% increase in the number of young people experiencing homelessness in Ireland since Rebuilding Irel…",FALSE,0,NA,2019-09-30 11:33:30,FALSE,NA,"1178633965818826754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarrssy",7,TRUE,FALSE,NA,NA
"71","As it’s #PositiveAgeingWeek, we take a look at @AvaHousing - a fantastic non-for-profit organisation supporting eld… https://t.co/uvTDJxP654",FALSE,0,NA,2019-09-30 11:31:48,TRUE,NA,"1178633538616385537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thinkbusinessie",2,FALSE,FALSE,NA,NA
"72","RT @ICHHDUBLIN: Since @MurphyEoghan took office as Minister for Housing there has been an increase of 33% in the number of children homeles…",FALSE,0,NA,2019-09-30 11:31:39,FALSE,NA,"1178633503161892864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Antoblfc",11,TRUE,FALSE,NA,NA
"73","RT @EnglishRachael: Rise in children, families in emergency accommodation https://t.co/0ysnsg8BN4 via @rte",FALSE,0,NA,2019-09-30 11:30:50,FALSE,NA,"1178633294528892928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","triciakeilthy",3,TRUE,FALSE,NA,NA
"74","Rise in children, families in emergency accommodation https://t.co/0ysnsg8BN4 via @rte",FALSE,7,NA,2019-09-30 11:30:21,FALSE,NA,"1178633172826968064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EnglishRachael",3,FALSE,FALSE,NA,NA
"75","RT @sophia_housing: Worth watching @Push_TheFilm feat @leilanifarha. It gives a global view of what we have seen in Ireland in the past few…",FALSE,0,NA,2019-09-30 11:29:05,FALSE,NA,"1178632854353448960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MieterV",9,TRUE,FALSE,NA,NA
"76","@mickmac12345 @thejournal_ie Since when is rented accommodation free?? The myth theres free accommodation in Ireland let alone Dublin <U+0001F602><U+0001F602>",FALSE,0,"mickmac12345",2019-09-30 11:27:46,FALSE,"1178619905169592320","1178632524714692610","2892575453","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ANTHONYDELANE40",0,FALSE,FALSE,NA,NA
"77","RT @ICHHDUBLIN: Since @MurphyEoghan took office as Minister for Housing there has been an increase of 33% in the number of children homeles…",FALSE,0,NA,2019-09-30 11:26:01,FALSE,NA,"1178632083511664640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trickstersworld",11,TRUE,FALSE,NA,NA
"78","RT @ICHHDUBLIN: Since @MurphyEoghan took office as Minister for Housing there has been an increase of 33% in the number of children homeles…",FALSE,0,NA,2019-09-30 11:24:02,FALSE,NA,"1178631583328342016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luke_oriordan",11,TRUE,FALSE,NA,NA
"79","RT @1familyireland: “We work with families everyday where parents are struggling with personal, housing or family difficulties and it is in…",FALSE,0,NA,2019-09-30 11:23:21,FALSE,NA,"1178631415195410432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ValerieMaher7",3,TRUE,FALSE,NA,NA
"80","RT @ICHHDUBLIN: Since @MurphyEoghan took office as Minister for Housing there has been an increase of 33% in the number of children homeles…",FALSE,0,NA,2019-09-30 11:22:26,FALSE,NA,"1178631183338487811",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bmcdublin",11,TRUE,FALSE,NA,NA
"81","Since @MurphyEoghan took office as Minister for Housing there has been an increase of 33% in the number of children… https://t.co/UKALsKTK7I",FALSE,16,NA,2019-09-30 11:21:57,TRUE,NA,"1178631061439422464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ICHHDUBLIN",11,FALSE,FALSE,NA,NA
"82","@AndrewTomlins3 @mrjamesob Yep I agree. Dubliners moving to London cos it’s cheaper to rent and healthcare is free - unlike in Ireland",FALSE,0,"AndrewTomlins3",2019-09-30 11:17:36,FALSE,"1178608715332833280","1178629967485292545","1058340135023116289","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheAnonymousCo8",0,FALSE,FALSE,NA,NA
